,user_id,made_on,original_description,amount_cents,income
814,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-04,TFL TRAVEL CH ON 03 FEB CLP,630,False
815,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-03,LNE RAILWAY KGX SS ON 02 FEB BCC,1780,False
816,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-03,TFL TRAVEL CH ON 02 FEB CLP,240,False
817,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-03,TFL TRAVEL CH ON 01 FEB CLP,530,False
818,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-02,TFL TRAVEL CH ON 31 JAN CLP,530,False
819,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-01-31,TFL TRAVEL CH ON 30 JAN CLP,530,False
820,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-01-30,TFL TRAVEL CH ON 29 JAN CLP,290,False
821,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-01-29,TFL TRAVEL CH ON 28 JAN CLP,240,False
822,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-22,TFL TRAVEL CH ON 20 NOV CLP,280,False
823,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-20,TFL TRAVEL CH ON 19 NOV CLP,680,False
824,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-19,TFL TRAVEL CH ON 18 NOV CLP,630,False
825,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-19,GREATER ANGLIA ON 18 NOV CLP,1720,False
826,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-16,TFL TRAVEL CH ON 15 NOV CLP,630,False
827,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-16,LNE RAILWAY KGX SS ON 15 NOV BCC,2440,False
828,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-15,TFL TRAVEL CH ON 14 NOV CLP,480,False
829,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-14,TFL TRAVEL CH ON 13 NOV CLP,150,False
830,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-13,TFL TRAVEL CH ON 12 NOV CLP,480,False
831,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-10,TFL TRAVEL CH ON 08 NOV CLP,680,False
832,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-10,TFL TRAVEL CH ON 09 NOV CLP,390,False
833,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-08,TFL TRAVEL CH ON 07 NOV CLP,630,False
834,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-07,TFL TRAVEL CH ON 06 NOV CLP,540,False
835,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-06,TFL TRAVEL CH ON 05 NOV CLP,680,False
836,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-05,TFL TRAVEL CH ON 04 NOV CLP,460,False
837,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-08-07,NATIONAL EXPRESS L ON 06 AUG BCC,4060,False
838,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-08-04,TFL TRAVEL CH ON 03 AUG CLP,480,False
839,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-08-04,GREATER ANGLIA ON 03 AUG CLP,1675,False
840,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-13,BURGER KING ON 12 APR CLP,479,False
841,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-21,PP*VINAI ON 20 FEB CLP,700,False
842,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-18,MCDONALDS ON 17 FEB CLP,569,False
843,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-17,MCDONALDS ON 16 FEB CLP,569,False
844,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-04,MCDONALD'S (GBTB) SINGAPORE AMOUNT IN SGD 3.20 ON 02 NOV VISA 1.773713 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.05,185,False
845,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-13,TESCO STORES 5518 ON 12 JUL BCC,4915,False
846,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-09,SAINSBURYS S/MKTS ON 08 JUL CLP,570,False
847,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-30,SAINSBURYS S/MKTS ON 29 JUN CLP,920,False
848,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-30,SAINSBURY'S SMKT ON 29 JUN CLP,1750,False
849,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-29,TESCO STORES 5518 ON 28 JUN CLP,300,False
850,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-29,TESCO STORES 5518 ON 28 JUN BCC,135,False
851,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-08,SAINSBURYS S/MKTS ON 07 JUN BCC,365,False
852,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-04,SAINSBURYS S/MKTS ON 03 JUN CLP,400,False
853,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-27,SAINSBURYS S/MKTS ON 26 MAY CLP,75,False
854,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-26,SAINSBURYS S/MKTS ON 25 MAY CLP,100,False
855,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-26,TESCO STORES 5518 ON 25 MAY CLP,450,False
856,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-25,TESCO STORES 5518 ON 24 MAY CLP,50,False
857,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-15,SAINSBURYS S/MKTS ON 14 MAY CLP,350,False
858,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-02,N K CONVENIENCE ST ON 01 MAY CLP,347,False
859,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-01,TESCO STORES 5518 ON 30 APR CLP,539,False
860,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-29,SAINSBURYS S/MKTS ON 28 APR CLP,415,False
861,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-28,SAINSBURYS S/MKTS ON 27 APR CLP,1435,False
862,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-25,TESCO STORES 5518 ON 24 APR BCC,485,False
863,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-18,TESCO STORES 5518 ON 17 APR CLP,350,False
864,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-14,TESCO STORES 5518 ON 13 APR CLP,265,False
865,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-11,SAINSBURYS S/MKTS ON 10 APR CLP,885,False
866,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-11,TESCO STORES 5518 ON 10 APR CLP,475,False
867,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-09,SAINSBURYS S/MKTS ON 08 APR CLP,500,False
868,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-07,SAINSBURYS S/MKTS ON 06 APR CLP,495,False
869,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-27,TESCO STORES 5518 ON 26 MAR CLP,300,False
870,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-27,TESCO STORES 5518 ON 26 MAR CLP,315,False
871,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-05,TESCO STORES 5518 ON 04 MAR CLP,739,False
872,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-04,WM MORRISONS STORE ON 03 MAR CLP,1141,False
873,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-02,SAINSBURYS S/MKTS ON 01 MAR CLP,180,False
874,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-01,TESCO STORES 5518 ON 28 FEB BCC,269,False
875,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-23,TESCO STORES 5518 ON 22 FEB CLP,630,False
876,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-19,TESCO STORES 5518 ON 18 FEB CLP,130,False
877,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-17,SAINSBURY'S SMKT ON 16 FEB BCC,6705,False
878,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-15,TESCO STORES 5518 ON 14 FEB BCC,250,False
879,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-14,SAINSBURYS S/MKTS ON 13 FEB CLP,275,False
880,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-13,SAINSBURYS S/MKTS ON 12 FEB CLP,475,False
881,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-12,TESCO STORES 5518 ON 11 FEB CLP,450,False
882,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-13,TESCO STORES 5518 ON 12 NOV CLP,219,False
883,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-13,TESCO STORES 5518 ON 12 NOV CLP,700,False
884,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-13,SAINSBURYS S/MKTS ON 12 NOV CLP,495,False
885,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-10,TESCO STORES 5518 ON 09 NOV CLP,275,False
886,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-06,TESCO STORES 5518 ON 05 NOV CLP,809,False
887,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-26,SAINSBURYS S/MKTS ON 25 JUL CLP,860,False
888,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-25,SAINSBURYS S/MKTS ON 24 JUL CLP,510,False
889,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-05,Spotify P08VAZ2H51 ON 04 JUN CLP,999,False
890,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-24,SAINSBURYS S/MKTS ON 23 JUL CLP,100,False
891,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-22,SAINSBURYS S/MKTS ON 21 JUL CLP,505,False
892,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-02,UBER TRIP HELP.UBE CZECH REP AMOUNT IN CZK 223.13 ON 02 JUN VISA 29.059293 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.21,789,False
893,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-02,UBER *TRIP NETHERLANDS AMOUNT IN CZK 453.28 ON 01 JUN VISA 29.059293 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.43,1603,False
894,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-01,UBER *TRIP HELP.UB NETHERLANDS AMOUNT IN CZK 86.28 ON 31 MAY VISA 29.059293 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.08,305,False
895,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-01,UBER TRIP HELP.UBE CZECH REP AMOUNT IN CZK 151.75 ON 31 MAY VISA 29.059293 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.14,536,False
896,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-04,COMFORT/CITYCAB TA SINGAPORE AMOUNT IN SGD 22.42 ON 03 NOV VISA 1.773713 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.35,1299,False
897,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-20,AROMI CAFE ON 18 JUL CLP,570,False
898,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-20,AROMI CAFE ON 18 JUL CLP,450,False
899,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-23,DE PIZZABAKKERS DE NETHERLANDS AMOUNT IN EUR 29.50 ON 22 MAY VISA 1.131135 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.72,2680,False
900,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-17,PRET A MANGER ON 16 NOV CLP,559,False
901,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-08-06,CAFFE NERO ON 05 AUG CLP,210,False
902,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-27,PRET A MANGER ON 26 JUL CLP,479,False
903,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-06,THE CAMEDON BAR & ON 05 JUL CLP,250,False
904,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-16,AQUARIUM MANAGEMEN ON 15 FEB CLP,1800,False
905,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-16,BARRIO EAST ON 14 FEB BCC,3300,False
906,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-16,AQUARIUM MANAGEMEN ON 15 FEB BCC,1850,False
907,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-15,THE BOOK CLUB ON 14 FEB CLP,3000,False
908,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-18,CAMBRIDGE - KUDA ON 17 NOV CLP,2350,False
909,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-05,Spotify P07YAB3H83 ON 04 JUL CLP,999,False
910,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-18,HAWKS CLUB ON 16 NOV BCC,6000,False
911,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-29,MURPHY TP ALEX AIRBNB FT,14900,True
912,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-28,MICHAEL S J MUSIC TICKET FT,5500,True
913,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-28,MICHAEL S J MUSIC TICKET FT,12150,True
914,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-13,SAINSBURYS BANK Sainsburys Bank 13APR 13.02 ATM,1000,False
915,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-14,TESCO TESCO TAB SQ L EXP 14FEB 20.25 ATM,4000,False
916,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-20,ITUNES.COM/BILL IRELAND ON 19 FEB BCC,1849,False
917,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-08-12,ITUNES.COM/BILL IRELAND ON 11 AUG BCC,799,False
918,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-04,LEHKA HLAVA RESTAU CZECH REP AMOUNT IN CZK 530.00 ON 02 JUN VISA 28.973582 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.50,1879,False
919,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-03,GASTRO MICHELANGEL CZECH REP AMOUNT IN CZK 150.00 ON 02 JUN VISA 29.059293 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.14,530,False
920,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-03,GASTRO MICHELANGEL CZECH REP AMOUNT IN CZK 120.00 ON 02 JUN VISA 29.059293 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.11,424,False
921,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-25,SHAKE SHACK - COVE ON 25 MAY CLP,1095,False
922,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-25,HONI POKE ON 24 MAY CLP,985,False
923,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-25,HONI POKE ON 24 MAY BCC,960,False
924,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-25,MM E&C ON 24 MAY CLP,650,False
925,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-22,IZ *Gastvrij Delft NETHERLANDS AMOUNT IN EUR 8.20 ON 21 MAY VISA 1.13731 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.20,741,False
926,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-21,CAFE RESTAURANT DE NETHERLANDS AMOUNT IN EUR 9.00 ON 20 MAY VISA 1.1378 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.22,813,False
927,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-20,NS SCHIPHOL NETHERLANDS AMOUNT IN EUR 11.50 ON 19 MAY VISA 1.138614 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.28,1038,False
928,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-20,ENGOCHA ON 19 MAY CLP,1100,False
929,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-12,ODDONO'S GELATI IT ON 11 MAY CLP,380,False
930,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-05-05,BENS CANTEEN ON 04 MAY BCC,3000,False
931,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-21,CUBANA ON 21 APR CLP,2820,False
932,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-20,WASABI KINGS CROSS ON 19 APR CLP,730,False
933,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-31,MM E&C ON 30 MAR CLP,400,False
934,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-25,THE RIDING HOUSE C ON 24 MAR CLP,2250,False
935,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-21,FIVE GUYS TOTTENHA ON 20 FEB CLP,2220,False
936,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-19,MM E&C ON 18 FEB CLP,1200,False
937,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-18,GREEN PK TAVERN ON 17 FEB CLP,1550,False
938,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-16,BLACKLOCK SOHO ON 15 FEB BCC,5320,False
939,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-20,SumUp *Ab Burger ON 19 NOV CLP,600,False
940,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-23,WASABI CAMBRIDGE ON 22 JUL CLP,1710,False
941,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-23,AROMI CAFFE LTD ON 22 JUL CLP,410,False
942,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-18,Amazon Prime*MI9T0 LUXEMBOURG ON 16 FEB BCC,799,False
943,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-03-26,SUMUP *VIN.S THAI ON 25 MAR BCC,500,False
944,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-06-14,SARAH JOHNSON RYANAIR STOCKHOLM FT,10900,False
945,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-12,AMZN MKTP UK*MI6CT LUXEMBOURG ON 11 FEB BCC,1648,False
946,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-02-12,AMAZON.CO.UK*MI5RT LUXEMBOURG ON 11 FEB BCC,999,False
947,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-04-06,SumUp *Pinoy Eat ON 04 APR CLP,500,False
948,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-11-17,NANNA MEXICO ON 16 NOV CLP,810,False
949,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2018-07-31,NANNA MEXICO ON 30 JUL CLP,550,False
950,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-28,UBER *TRIP NETHERLANDS AMOUNT IN SEK 198.00,1733,False
951,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-28,UBER *TRIP NETHERLANDS AMOUNT IN SEK 182.00,1594,False
952,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-21,THE MAYPOLE ON 20 JUL CLP,2000,False
953,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-21,THE MAYPOLE ON 20 JUL CLP,1200,False
954,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-22,TFL TRAVEL CH ON 21 JUL CLP,240,False
955,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-24,YEN BURGER ON 23 AUG CLP,2073,False
956,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-24,WH SMITH TRAVEL ON 23 AUG CLP,498,False
957,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-24,TFL TRAVEL CH ON 23 AUG CLP,530,False
958,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-24,TESCO STORES 5518 ON 23 AUG CLP,135,False
959,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-24,PRET A MANGER ON 23 AUG CLP,829,False
960,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-24,TESCO STORES 5518 ON 23 AUG BCC,135,False
961,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-25,SUN DRY CLEANERS ON 24 AUG CLP,500,False
962,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-25,SAINSBURYS S/MKTS ON 24 AUG CLP,300,False
963,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-25,CO OP GROUP FOOD ON 24 AUG BCC,500,False
964,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-25,BOOTS 1620 ON 24 AUG CLP,1897,False
965,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,BLUE MOON CAFE ON 25 AUG CLP,1450,False
966,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,TFL TRAVEL CH ON 24 AUG CLP,1140,False
967,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,SAINSBURYS S/MKTS ON 25 AUG CLP,155,False
968,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,PRET A MANGER ON 25 AUG CLP,548,False
969,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,HAMPSTEAD FOOD ON 25 AUG CLP,777,False
970,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,CO OP GROUP FOOD ON 25 AUG CLP,65,False
971,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-26,SAINSBURYS S/MKTS ON 25 AUG CLP,795,False
972,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-25,IZ *80 Dartmouth P ON 24 AUG CLP,1100,False
973,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-30,TFL TRAVEL CH ON 29 JUL CLP,530,False
974,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-30,PP*VINAI ON 29 JUL CLP,500,False
975,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-29,UBER TRIP HELP.UBE SWEDEN AMOUNT IN SEK 202.00 ON 28 JUL VISA 11.735753 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.47,1768,False
976,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-29,UBER TRIP HELP.UBE SWEDEN AMOUNT IN SEK 75.00 ON 28 JUL VISA 11.735753 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.18,657,False
977,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-29,Arlanda Walk Throu SWEDEN ON 28 JUL BCC,3835,False
978,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-31,TFL TRAVEL CH ON 30 JUL CLP,530,False
979,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-07-31,PP*VINAI ON 30 JUL CLP,700,False
980,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,POLISEN 1400 GO SWEDEN AMOUNT IN SEK 750.00 ON 26 AUG VISA 11.788394 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £1.75,6537,False
981,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,NORWEGIAN.C 328732 NORWAY ON 24 AUG BCC,9990,False
982,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,FYSIKEN SWEDEN AMOUNT IN SEK 250.00 ON 26 AUG VISA 11.788394 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.58,2179,False
983,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,F M TOBAK OCH KONF SWEDEN AMOUNT IN SEK 170.00 ON 26 AUG VISA 11.788394 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.40,1482,False
984,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,GREATER ANGLIA ON 26 AUG CLP,1850,False
985,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,UBER TRIP HELP.UBE ON 26 AUG BCC,1063,False
986,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-28,JOHN SMITH RENT ETC STO,70236,False
987,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-27,PRESSBYRAN 4128121 SWEDEN AMOUNT IN SEK 49.00 ON 26 AUG VISA 11.788394 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.11,427,False
988,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-28,BILLDALSPORTEN HB SWEDEN AMOUNT IN SEK 100.00 ON 27 AUG VISA 11.753892 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.23,874,False
989,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-29,COOP KONSUM AVENYN SWEDEN AMOUNT IN SEK 134.71 ON 27 AUG VISA 11.765467 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.31,1176,False
990,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-30,TFL TRAVEL CH ON 29 AUG CLP,1070,False
991,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-29,I ASP LABELS AB SWEDEN AMOUNT IN SEK 9600.00 ON 28 AUG VISA 11.765467 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £22.44,83839,False
992,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-30,SAINSBURYS S/MKTS ON 29 AUG CLP,300,False
993,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-30,FLYING BARELL GAST SWEDEN AMOUNT IN SEK 51.00 ON 28 AUG VISA 11.845127 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.12,443,False
994,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-30,flygbussarna.se SWEDEN AMOUNT IN SEK 99.00 ON 29 AUG VISA 11.845127 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.23,859,False
995,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-03,THE PUB PRAHA 1 CZECH REP AMOUNT IN CZK 940.00,3442,False
996,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-03,PRET A MANGER ON 02 AUG CLP,1023,False
997,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-03,TFL TRAVEL CH ON 02 AUG CLP,700,False
998,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,TFL TRAVEL CH ON 31 JUL CLP,700,False
999,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-02,TFL TRAVEL CH ON 01 AUG CLP,700,False
1000,9d556712-ff2e-2f9c-73a9-5hf3cce9e389,2019-08-03,GREATER ANGLIA T/O ON 02 AUG BCC,1890,False
